Region;Navn;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Anmodning om bosetting;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Opprinnelig anmodning;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting;Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Faktisk bosetting (sammenslått for tidligere fylker);Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting;Bosetting: Vedtak om bosetting
K3425;Engerdal;.;.;.;.;20;10;20;10;10;0;.;5;5;5;10;10;10;10;10;10;10;13;8;.;.;:;0;0;.;.;.;.;100;100;100;100;100;.;.;100;100;100;100;100;100;100;100;100;100;100;100.00;100;100;:;.;;;;;;;;;;;;;;;;;;;;;;;;;;;:;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;5;13;7;1;9;:;6;:;:;0;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;50;130;70;10;69.2;:;.;:;:;.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;.;.;.;0;10;0;0;.;5;5;5;5;10;10;0;5;5;0;1;10;8;.;.;:;0;;.;.;.;.;.;0;50;0;0;.;.;100;100;100;100;100;0;50;50;0;10;76.9;100.00;.;.;:;.;
K3426;Tolga;10;.;.;5;30;10;20;10;10;10;.;5;10;10;10;14;10;14;12;15;15;17;10;10;10;10;10;12;100;.;.;100;100;100;100;100;100;100;.;100;100;100;100;100;100;100;100;100;100;100;100.00;100;100;100;100;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;7;3;5;11;12;10;8;9;:;9;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;50;25;33.3;73.3;70.6;100.00;80;90;:;90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;.;.;.;10;10;10;10;.;.;.;5;5;5;10;10;10;7;7;7;11;12;10;10;10;10;10;;0;.;.;.;33.3;100;50;100;.;.;.;100;50;50;100;71.4;100;50;58.3;46.7;73.3;70.6;100.00;100;100;100;100;
K3427;Tynset;15;.;5;5;30;15;40;15;10;10;5;5;5;.;15;20;15;19;18;20;20;27;16;10;12;10;11;16;100;.;100;100;100;100;100;100;100;100;100;100;100;.;100;100;100;100;100;100;100;100;100.00;100;100;100;100;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;15;18;16;37;25;17;:;11;:;11;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;78.9;100;80;185;92.6;106.25;:;91.67;:;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;.;5;.;30;5;10;0;0;10;.;3;4;.;15;20;15;15;15;20;32;30;16;8;12;12;11;;0;.;100;.;100;33.3;25;0;0;100;.;60;80;.;100;100;100;78.9;83.3;100;160;111.1;100.00;80;100;120;100;
K3428;Alvdal;10;.;.;5;20;10;20;10;10;0;.;.;.;.;10;10;10;10;12;10;15;20;10;10;10;10;10;12;100;.;.;100;100;100;100;100;100;.;.;.;.;.;100;100;100;100;100;100;100;100;100.00;100;100;100;100;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;5;7;4;16;15;12;6;8;10;10;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;50;58.3;40;106.7;75;120.00;60;80;100;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;.;.;0;10;10;10;0;.;.;.;.;.;10;10;10;10;10;3;20;20;20;10;10;10;10;;.;.;.;.;0;100;50;100;0;.;.;.;.;.;100;100;100;100;83.3;30;133.3;100;200.00;100;100;100;100;
K3429;Folldal;10;.;.;.;30;15;25;10;10;0;10;.;.;10;15;15;.;8;10;10;10;12;10;.;.;:;0;0;100;.;.;.;100;100;100;100;100;.;100;.;.;100;100;100;.;100;100;100;100;100;100.00;100;100;:;.;;;;;;;;;;;;;;;;;;;;;;;;;;;:;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0;4;6;5;8;:;.;.;:;0;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0;40;60;50;66.7;:;.;.;:;.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;.;.;.;10;10;15;5;0;10;7;.;.;5;11;11;.;8;.;6;6;12;10;.;.;:;0;;100;.;.;.;33.3;66.7;60;50;0;Inf;70;.;.;50;73.3;73.3;.;100;.;60;60;100;100.00;.;.;:;.;
K3430;Os (Hedm.);15;.;.;5;30;15;25;10;10;10;5;5;.;10;10;14;10;10;10;10;10;13;10;.;.;:;0;0;100;.;.;100;100;100;100;100;100;100;100;100;.;100;100;100;100;100;100;100;100;100;100.00;100;100;:;.;;;;;;;;;;;;;;;;;;;;;;;;;;;:;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;1;4;9;12;:;:;:;.;:;0;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;10;40;90;120;15.4;:;:;.;:;.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;.;.;.;20;0;15;7;10;10;5;5;.;10;10;10;5;7;3;7;10;13;10;.;.;:;0;;0;.;.;.;66.7;0;60;70;100;100;100;100;.;100;100;71.4;50;70;30;70;100;100;100.00;.;.;:;.;
K3405;Lillehammer;.;30;30;30;80;50;60;65;55;50;50;40;40;35;50;70;40;57;60;55;55;95;59;38;38;22;24;30;.;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100.00;100;100;100;100;;;;;;;;;;;;;;;;;;;;;;;;;;;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;48;50;47;67;86;60;35;37;13;22;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;84.2;83.3;85.5;121.8;90.5;101.69;92.11;97.37;60;91.66666667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;30;30;30;40;40;60;50;50;50;40;35;35;35;45;45;45;45;45;55;60;95;59;38;38;33;24;;.;100;100;100;50;80;100;76.9;90.9;100;80;87.5;87.5;100;90;64.3;112.5;78.9;75;100;109.1;100;100.00;100;100;153;100;
K3407;Gjøvik;.;20;20;30;80;50;80;75;60;45;40;50;50;50;70;70;56;50;50;55;55;105;65;37;33;27;21;28;.;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100.00;100;100;100;100;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;44;46;52;67;101;60;28;34;29;26;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;88;92;94.5;121.8;96.2;92.31;75.68;103.03;107;123.8095238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;20;20;30;60;60;60;60;35;50;40;40;50;60;56;56;56;50;50;55;86;105;65;37;33;30;21;;.;100;100;100;75;120;75;80;58.3;111.1;100;80;100;120;80;80;100;100;100;100;156.4;100;100.00;100;100;111;100;
K3431;Dovre;.;.;.;.;20;10;15;10;10;5;.;.;.;.;.;10;5;9;10;10;10;15;10;.;.;:;0;0;.;.;.;.;100;100;100;100;100;100;.;.;.;.;.;100;100;100;100;100;100;100;100.00;100;100;:;.;;;;;;;;;;;;;;;;;;;;;;;;;;;:;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;6;5;6;7;24;6;:;.;:;0;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;66.7;50;60;70;160;60.00;:;.;:;.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;.;.;.;.;.;10;.;0;.;.;.;.;.;10;5;.;5;5;8;8;10;.;.;:;0;;.;.;.;.;.;.;.;100;.;0;.;.;.;.;.;100;100;.;50;50;80;53.3;100.00;.;.;:;.;
K3432;Lesja;.;.;.;.;20;10;15;10;10;5;.;.;.;.;.;10;.;.;.;10;10;15;5;.;.;:;0;0;.;.;.;.;100;100;100;100;100;100;.;.;.;.;.;100;.;.;.;100;100;100;100.00;100;100;:;.;;;;;;;;;;;;;;;;;;;;;;;;;;;:;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0;0;5;1;7;6;.;.;:;0;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;50;10;46.7;120.00;.;.;:;.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;.;.;.;.;0;10;.;0;.;.;.;.;.;.;.;.;.;5;5;10;5;.;.;:;0;;.;.;.;.;.;.;0;100;.;0;.;.;.;.;.;.;.;.;.;50;50;66.7;100.00;.;.;:;.;
K3433;Skjåk;.;.;.;.;20;10;20;10;10;5;.;.;.;.;.;10;10;12;10;10;10;15;10;.;.;:;0;0;.;.;.;.;100;100;100;100;100;100;.;.;.;.;.;100;100;100;100;100;100;100;100.00;100;100;:;.;;;;;;;;;;;;;;;;;;;;;;;;;;;:;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;3;5;5;5;10;:;.;.;:;0;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;25;50;50;50;66.7;:;.;.;:;.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;.;.;10;10;.;4;.;4;.;.;.;.;.;10;5;5;7;5;5;15;5;.;.;:;0;;.;.;.;.;50;100;.;40;.;80;.;.;.;.;.;100;50;41.7;70;50;50;100;50.00;.;.;:;.;
K3434;Lom;.;.;.;.;20;20;30;10;10;5;5;.;.;.;15;15;15;10;10;10;10;15;10;.;.;:;0;0;.;.;.;.;100;100;100;100;100;100;100;.;.;.;100;100;100;100;100;100;100;100;100.00;100;100;:;.;;;;;;;;;;;;;;;;;;;;;;;;;;;:;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0;2;12;19;13;7;:;.;:;:;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0;20;120;190;86.7;70.00;:;.;:;:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;.;.;.;15;15;10;.;5;.;.;15;9;15;15;15;11;11;10;17;15;10;.;.;:;0;;.;.;.;.;.;75;50;100;.;100;.;.;.;.;100;100;100;110;110;100;170;100;100.00;.;.;:;.;
K3435;Vågå;.;0;.;.;20;20;30;15;10;10;5;.;10;5;15;20;11;14;15;12;12;18;10;10;10;10;10;10;.;.;.;.;100;100;100;100;100;100;100;.;100;100;100;100;100;100;100;100;100;100;100.00;100;100;100;100;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;10;14;11;17;9;10;11;:;6;8;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;71.4;93.3;91.7;141.7;50;100.00;110;:;60;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;10;.;.;3;3;10;10;10;10;5;5;5;5;12;12;12;12;10;12;12;12;10;10;10;10;10;;.;Inf;.;.;15;15;33.3;66.7;100;100;100;.;50;100;80;60;109.1;85.7;66.7;100;100;66.7;100.00;100;100;100;100;
K3436;Nord-Fron;.;0;10;10;20;20;30;20;20;10;15;10;10;10;15;20;15;19;20;20;20;27;15;10;10;10;10;12;.;.;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100.00;100;100;100;100;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;13;12;18;24;21;20;5;5;6;10;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;68.4;60;90;120;77.8;133.33;50;50;60;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;10;10;10;20;10;26;15;15;15;10;10;10;10;15;15;15;15;15;15;32;27;15;10;10;:;10;;.;Inf;100;100;100;50;86.7;75;75;150;66.7;100;100;100;100;75;100;78.9;75;75;160;100;100.00;100;100;:;100;
K3437;Sel;.;10;.;10;20;20;30;15;15;13;10;2;2;10;10;12;8;9;10;15;15;25;15;10;10;10;10;10;.;100;.;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100.00;100;100;100;100;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;6;13;20;18;37;8;5;8;5;8;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;66.7;130;133.3;120;148;53.33;50;80;50;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;.;10;10;5;15;15;13;5;10;2;10;3;5;7;6;5;5;10;24;28;15;10;10;10;10;;.;.;.;100;50;25;50;100;86.7;38.5;100;100;500;30;50;58.3;75;55.6;50;66.7;160;112;100.00;100;100;100;100;
K3438;Sør-Fron;.;.;0;10;20;10;25;10;.;5;.;.;.;.;10;10;.;5;.;10;10;15;10;.;.;:;0;0;.;.;.;100;100;100;100;100;.;100;.;.;.;.;100;100;.;100;.;100;100;100;100.00;100;100;:;.;;;;;;;;;;;;;;;;;;;;;;;;;;;:;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;1;0;:;5;17;10;:;.;:;0;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;20;.;.;50;113.3;100.00;:;.;:;.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;8;8;.;0;4;5;3;.;0;.;.;.;.;.;5;.;.;.;5;8;15;10;.;.;:;0;;.;.;Inf;.;0;40;20;30;.;0;.;.;.;.;.;50;.;.;.;50;80;100;100.00;.;.;:;.;
K3439;Ringebu;.;.;.;10;20;20;30;10;10;5;5;.;10;5;10;15;9;16;10;10;10;15;10;.;10;10;10;12;.;.;.;100;100;100;100;100;100;100;100;.;100;100;100;100;100;100;100;100;100;100;100.00;100;100;100;100;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;10;0;10;15;18;14;.;10;:;10;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;62.5;0;100;150;120;140.00;.;100;:;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;.;10;10;20;10;0;5;.;5;5;5;5;5;9;9;5;5;10;15;15;15;.;10;10;10;;.;.;.;100;50;100;33.3;0;50;.;100;.;50;100;50;60;100;31.2;50;100;150;100;150.00;.;100;100;100;
K3440;Øyer;.;0;.;10;20;20;30;10;10;10;10;10;15;10;15;25;15;20;20;15;15;25;20;10;12;10;10;12;.;.;.;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100.00;100;100;100;100;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;16;12;11;24;24;21;10;6;9;10;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;80;60;73.3;160;96;105.00;100;50;90;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;0;.;.;10;10;10;10;10;10;10;10;10;15;15;25;15;15;15;15;24;25;20;10;12;10;10;;.;.;.;.;50;50;33.3;100;100;100;100;100;66.7;150;100;100;100;75;75;100;160;100;100.00;100;100;100;100;
